datetime,hour,day_of_week,is_weekend,peak_period,temp_c,rh_pct,rain_mm,sunshine_sec,shortwave_wm2,wind_speed_ms,temp_bin,spike_flag,compound_highTemp_lowSolar_peakHour,RRP_lag_1h,RRP_lag_12h,RRP_lag_24h,TOTALDEMAND_lag_1h,TOTALDEMAND_lag_12h,TOTALDEMAND_lag_24h,RRP_rolling_3h,RRP_rolling_6h,RRP_rolling_24h,TOTALDEMAND_rolling_3h,TOTALDEMAND_rolling_6h,TOTALDEMAND_rolling_24h,region,forecast_price,forecast_demand
2025-09-11 06:30:00+00:00,6,3,0,shoulder,,,,,,,,,,,,,,,,,,,,,,NSW1,53.09254794315815,6236.87769555843
2025-09-11 07:00:00+00:00,7,3,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,69.42919679237374,9209.763760969337
2025-09-11 07:30:00+00:00,7,3,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,72.82258716622773,9536.858069405578
2025-09-11 08:00:00+00:00,8,3,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,77.1792000101394,9338.615845172086
2025-09-11 08:30:00+00:00,8,3,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,78.12967126243065,8488.278794062484
2025-09-11 09:00:00+00:00,9,3,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,65.79491780338091,8979.459645602648
2025-09-11 09:30:00+00:00,9,3,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,65.91970280398235,8593.430956878574
2025-09-11 10:00:00+00:00,10,3,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,41.690271432735145,6881.1925594581935
2025-09-11 10:30:00+00:00,10,3,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,47.719778805215476,7031.421597075526
2025-09-11 11:00:00+00:00,11,3,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,53.551202550574914,6349.433978350503
2025-09-11 11:30:00+00:00,11,3,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,52.49324818296001,6868.184122391325
2025-09-11 12:00:00+00:00,12,3,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,49.93748570964735,6592.065778309486
2025-09-11 12:30:00+00:00,12,3,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,47.70412853352015,6745.142073576112
2025-09-11 13:00:00+00:00,13,3,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,50.519868868832795,6490.9753010429795
2025-09-11 13:30:00+00:00,13,3,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,45.54609187784794,6397.247192317318
2025-09-11 14:00:00+00:00,14,3,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,54.17339768287144,7052.996766267166
2025-09-11 14:30:00+00:00,14,3,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,48.194012843086966,7185.177639392421
2025-09-11 15:00:00+00:00,15,3,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,55.11733110076512,6625.097043763156
2025-09-11 15:30:00+00:00,15,3,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,39.983192498180706,6941.777114016456
2025-09-11 16:00:00+00:00,16,3,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,49.37204846078186,7396.480803799048
2025-09-11 16:30:00+00:00,16,3,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,50.29290068410135,7036.885913070118
2025-09-11 17:00:00+00:00,17,3,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,64.05671215501366,8706.989588342585
2025-09-11 17:30:00+00:00,17,3,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,65.0641228580983,9356.232564694996
2025-09-11 18:00:00+00:00,18,3,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,67.58773457774919,9310.745450135355
2025-09-11 18:30:00+00:00,18,3,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,79.65485353972198,9528.071109022378
2025-09-11 19:00:00+00:00,19,3,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,68.56388500445826,8562.930024537107
2025-09-11 19:30:00+00:00,19,3,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,73.93459065780392,8624.157474764183
2025-09-11 20:00:00+00:00,20,3,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,62.11634586748839,8856.06692497553
2025-09-11 20:30:00+00:00,20,3,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,56.52749991702214,8620.378848880297
2025-09-11 21:00:00+00:00,21,3,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,69.55009346537487,8869.43317141493
2025-09-11 21:30:00+00:00,21,3,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,90.36016171707111,9279.466304997968
2025-09-11 22:00:00+00:00,22,3,0,shoulder,,,,,,,,,,,,,,,,,,,,,,NSW1,46.9074093999728,6420.710641467933
2025-09-11 22:30:00+00:00,22,3,0,shoulder,,,,,,,,,,,,,,,,,,,,,,NSW1,46.065268860846274,6724.61456103699
2025-09-11 23:00:00+00:00,23,3,0,shoulder,,,,,,,,,,,,,,,,,,,,,,NSW1,56.24833099664184,7088.075910083292
2025-09-11 23:30:00+00:00,23,3,0,shoulder,,,,,,,,,,,,,,,,,,,,,,NSW1,60.03493801104337,6778.908219209659
2025-09-12 00:00:00+00:00,0,4,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,57.67344744599181,7105.307418878836
2025-09-12 00:30:00+00:00,0,4,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,59.985683655163015,6574.0610590174265
2025-09-12 01:00:00+00:00,1,4,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,46.249768979397984,3800.5848726885997
2025-09-12 01:30:00+00:00,1,4,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,45.92968617767508,4112.063304966337
2025-09-12 02:00:00+00:00,2,4,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,54.832361180604686,4490.2063260251325
2025-09-12 02:30:00+00:00,2,4,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,55.05931660409652,4362.617904167635
2025-09-12 03:00:00+00:00,3,4,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,49.70218825592934,4117.3876524006855
2025-09-12 03:30:00+00:00,3,4,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,48.05266219621753,4470.94926327012
2025-09-12 04:00:00+00:00,4,4,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,50.6863913777927,4062.8131340949444
2025-09-12 04:30:00+00:00,4,4,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,52.81041385525052,4053.392182928958
2025-09-12 05:00:00+00:00,5,4,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,52.632408163222465,4059.1662644804314
2025-09-12 05:30:00+00:00,5,4,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,51.72554253129411,4648.469472201192
2025-09-12 06:00:00+00:00,6,4,0,shoulder,,,,,,,,,,,,,,,,,,,,,,NSW1,55.64584547922132,7121.219061076965
2025-09-12 06:30:00+00:00,6,4,0,shoulder,,,,,,,,,,,,,,,,,,,,,,NSW1,51.00445334156429,7137.671358409021
2025-09-12 07:00:00+00:00,7,4,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,70.18869675059278,8463.9722992745
2025-09-12 07:30:00+00:00,7,4,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,77.64059097021891,9609.199852810523
2025-09-12 08:00:00+00:00,8,4,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,66.78309642913763,8612.19924347577
2025-09-12 08:30:00+00:00,8,4,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,59.112896630617996,9329.678870529306
2025-09-12 09:00:00+00:00,9,4,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,65.99733677178574,9514.235155349681
2025-09-12 09:30:00+00:00,9,4,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,70.64674225492529,9956.468561008222
2025-09-12 10:00:00+00:00,10,4,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,60.502177281406865,7341.011253792992
2025-09-12 10:30:00+00:00,10,4,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,55.48726677268165,7074.042103838221
2025-09-12 11:00:00+00:00,11,4,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,41.09679611731618,6545.287271724618
2025-09-12 11:30:00+00:00,11,4,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,46.4763021457223,6757.934289268704
2025-09-12 12:00:00+00:00,12,4,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,46.960226521893794,6953.426130306004
2025-09-12 12:30:00+00:00,12,4,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,50.196579345403194,7039.244251333621
2025-09-12 13:00:00+00:00,13,4,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,50.88524691517657,6593.867721785886
2025-09-12 13:30:00+00:00,13,4,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,45.79335280593039,6863.137300269143
2025-09-12 14:00:00+00:00,14,4,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,48.99024195093538,7146.323782975755
2025-09-12 14:30:00+00:00,14,4,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,50.179302999470785,6675.167250179465
2025-09-12 15:00:00+00:00,15,4,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,56.81624755949041,6894.319366707752
2025-09-12 15:30:00+00:00,15,4,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,48.910225843622946,6441.342864703216
2025-09-12 16:00:00+00:00,16,4,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,48.48644446924869,6560.2938299961315
2025-09-12 16:30:00+00:00,16,4,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,47.793767502218195,6934.088740725486
2025-09-12 17:00:00+00:00,17,4,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,74.79931254157866,8520.977256549384
2025-09-12 17:30:00+00:00,17,4,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,74.78945436483922,8643.056823563673
2025-09-12 18:00:00+00:00,18,4,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,68.18353148784136,9288.80254326359
2025-09-12 18:30:00+00:00,18,4,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,78.78236284771748,8967.07197138068
2025-09-12 19:00:00+00:00,19,4,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,70.91440063803707,8666.388048840767
2025-09-12 19:30:00+00:00,19,4,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,61.48713896856412,8973.845028886102
2025-09-12 20:00:00+00:00,20,4,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,78.9285325221023,8944.84417192315
2025-09-12 20:30:00+00:00,20,4,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,83.881611370864,8507.605931126947
2025-09-12 21:00:00+00:00,21,4,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,67.56895874860027,8720.938954735831
2025-09-12 21:30:00+00:00,21,4,0,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,69.66135049518151,9275.41921038072
2025-09-12 22:00:00+00:00,22,4,0,shoulder,,,,,,,,,,,,,,,,,,,,,,NSW1,36.390677530902266,7087.121839137605
2025-09-12 22:30:00+00:00,22,4,0,shoulder,,,,,,,,,,,,,,,,,,,,,,NSW1,39.049673902401224,7375.100396163588
2025-09-12 23:00:00+00:00,23,4,0,shoulder,,,,,,,,,,,,,,,,,,,,,,NSW1,44.56184055686746,7207.162201651791
2025-09-12 23:30:00+00:00,23,4,0,shoulder,,,,,,,,,,,,,,,,,,,,,,NSW1,47.15662252688852,7131.163837097417
2025-09-13 00:00:00+00:00,0,5,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,42.69252982291049,5986.022577964454
2025-09-13 00:30:00+00:00,0,5,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,35.01423407349561,6446.605876261929
2025-09-13 01:00:00+00:00,1,5,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,36.237800463821806,3624.7470823804947
2025-09-13 01:30:00+00:00,1,5,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,35.6531517291146,3248.81785907677
2025-09-13 02:00:00+00:00,2,5,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,29.733358254097553,3813.7760216180804
2025-09-13 02:30:00+00:00,2,5,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,38.106782134752095,3691.8331414303707
2025-09-13 03:00:00+00:00,3,5,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,35.608402907318194,3683.8298244762723
2025-09-13 03:30:00+00:00,3,5,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,40.18312619226605,3682.469575932355
2025-09-13 04:00:00+00:00,4,5,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,37.61607567009199,3713.7482458040245
2025-09-13 04:30:00+00:00,4,5,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,41.733576002066854,3649.3271601181086
2025-09-13 05:00:00+00:00,5,5,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,37.69207787220056,3675.771362151213
2025-09-13 05:30:00+00:00,5,5,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,39.71359867196597,3349.538759716536
2025-09-13 06:00:00+00:00,6,5,1,shoulder,,,,,,,,,,,,,,,,,,,,,,NSW1,30.607417459729213,5828.399446417907
2025-09-13 06:30:00+00:00,6,5,1,shoulder,,,,,,,,,,,,,,,,,,,,,,NSW1,36.257806112152736,5994.740529825795
2025-09-13 07:00:00+00:00,7,5,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,54.40244555306397,7412.876720579363
2025-09-13 07:30:00+00:00,7,5,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,60.68871702726402,7306.092525250814
2025-09-13 08:00:00+00:00,8,5,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,63.002617880605236,7768.296918609771
2025-09-13 08:30:00+00:00,8,5,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,48.569079328327206,7679.886006788172
2025-09-13 09:00:00+00:00,9,5,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,57.28013805736286,7503.069987863146
2025-09-13 09:30:00+00:00,9,5,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,51.57888309680207,7081.228701154438
2025-09-13 10:00:00+00:00,10,5,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,36.59394529240437,6435.67179389407
2025-09-13 10:30:00+00:00,10,5,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,38.41109015761263,6151.040092315613
2025-09-13 11:00:00+00:00,11,5,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,37.59081314601262,5774.2876720250815
2025-09-13 11:30:00+00:00,11,5,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,48.08244591256407,6081.138052943263
2025-09-13 12:00:00+00:00,12,5,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,40.478058655632225,5638.976976305644
2025-09-13 12:30:00+00:00,12,5,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,37.11099781940249,6289.691764200837
2025-09-13 13:00:00+00:00,13,5,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,38.75469861477794,5253.995112341127
2025-09-13 13:30:00+00:00,13,5,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,41.09302526133055,6135.6988115151935
2025-09-13 14:00:00+00:00,14,5,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,38.24451838562419,5787.101975442932
2025-09-13 14:30:00+00:00,14,5,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,40.21678901139271,5465.268467299457
2025-09-13 15:00:00+00:00,15,5,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,39.521138717336505,6728.238505958013
2025-09-13 15:30:00+00:00,15,5,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,39.52217986749427,5519.202466158457
2025-09-13 16:00:00+00:00,16,5,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,47.17804485862098,5868.095819659896
2025-09-13 16:30:00+00:00,16,5,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,38.1707395440222,5911.962727750592
2025-09-13 17:00:00+00:00,17,5,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,68.56076111740039,7724.449809729536
2025-09-13 17:30:00+00:00,17,5,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,49.677331255744946,7617.211291526277
2025-09-13 18:00:00+00:00,18,5,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,49.012562977774614,8461.41885593845
2025-09-13 18:30:00+00:00,18,5,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,67.70846968054447,8147.508105090661
2025-09-13 19:00:00+00:00,19,5,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,57.27812544530073,7422.145323937347
2025-09-13 19:30:00+00:00,19,5,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,55.688176683205384,7565.368890132096
2025-09-13 20:00:00+00:00,20,5,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,61.648794357889685,7929.84803835838
2025-09-13 20:30:00+00:00,20,5,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,54.809363361413425,8475.364365089574
2025-09-13 21:00:00+00:00,21,5,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,62.11759315443335,8008.732891943277
2025-09-13 21:30:00+00:00,21,5,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,65.34663951371066,8818.713111054301
2025-09-13 22:00:00+00:00,22,5,1,shoulder,,,,,,,,,,,,,,,,,,,,,,NSW1,43.27495311036276,6143.707299152966
2025-09-13 22:30:00+00:00,22,5,1,shoulder,,,,,,,,,,,,,,,,,,,,,,NSW1,37.186224227945644,6366.443945714268
2025-09-13 23:00:00+00:00,23,5,1,shoulder,,,,,,,,,,,,,,,,,,,,,,NSW1,40.51149211731076,5366.165080317253
2025-09-13 23:30:00+00:00,23,5,1,shoulder,,,,,,,,,,,,,,,,,,,,,,NSW1,40.868892712804325,6113.971674017612
2025-09-14 00:00:00+00:00,0,6,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,39.05363316836072,5799.951750989088
2025-09-14 00:30:00+00:00,0,6,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,42.09809872596054,5378.3734387385175
2025-09-14 01:00:00+00:00,1,6,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,35.83784729512218,3452.0177291435266
2025-09-14 01:30:00+00:00,1,6,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,36.338451640032154,3516.9693791120335
2025-09-14 02:00:00+00:00,2,6,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,34.63402910362818,3634.548873522206
2025-09-14 02:30:00+00:00,2,6,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,41.22622944577097,3356.2794807223313
2025-09-14 03:00:00+00:00,3,6,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,46.67433204170061,3500.5484719657934
2025-09-14 03:30:00+00:00,3,6,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,37.10202197167117,3235.400010578361
2025-09-14 04:00:00+00:00,4,6,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,29.977238087925947,3399.553294568686
2025-09-14 04:30:00+00:00,4,6,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,45.62530773789682,3288.5872806332795
2025-09-14 05:00:00+00:00,5,6,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,39.45184772449618,3559.4879433440847
2025-09-14 05:30:00+00:00,5,6,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,34.013417972430375,3634.033820704394
2025-09-14 06:00:00+00:00,6,6,1,shoulder,,,,,,,,,,,,,,,,,,,,,,NSW1,42.57436743895117,5566.887264070383
2025-09-14 06:30:00+00:00,6,6,1,shoulder,,,,,,,,,,,,,,,,,,,,,,NSW1,45.23124143734384,6117.894706385165
2025-09-14 07:00:00+00:00,7,6,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,56.43579118180921,7557.285266940929
2025-09-14 07:30:00+00:00,7,6,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,45.574761946639725,7852.543579197131
2025-09-14 08:00:00+00:00,8,6,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,52.97244543668252,7166.888635222745
2025-09-14 08:30:00+00:00,8,6,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,64.46419192327629,7469.845939551281
2025-09-14 09:00:00+00:00,9,6,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,56.75906828984856,7228.980636581628
2025-09-14 09:30:00+00:00,9,6,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,58.198327489762455,7253.953903527845
2025-09-14 10:00:00+00:00,10,6,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,45.20644020170205,6296.607501314205
2025-09-14 10:30:00+00:00,10,6,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,43.858190008774756,5495.336409485452
2025-09-14 11:00:00+00:00,11,6,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,42.88885744372298,6004.376960973013
2025-09-14 11:30:00+00:00,11,6,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,38.24637408991653,5928.152406161238
2025-09-14 12:00:00+00:00,12,6,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,42.75876804246538,5937.917453478508
2025-09-14 12:30:00+00:00,12,6,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,36.929216039195715,6077.907115566333
2025-09-14 13:00:00+00:00,13,6,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,41.07100874932168,6318.171515524269
2025-09-14 13:30:00+00:00,13,6,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,37.15056191661333,6196.441861460741
2025-09-14 14:00:00+00:00,14,6,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,36.512949197590274,5766.537902057367
2025-09-14 14:30:00+00:00,14,6,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,37.632168229397195,6368.861074933216
2025-09-14 15:00:00+00:00,15,6,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,38.157739592473,5310.8394429506425
2025-09-14 15:30:00+00:00,15,6,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,31.717104893523494,5625.60055509134
2025-09-14 16:00:00+00:00,16,6,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,41.44960057617453,5734.594352832246
2025-09-14 16:30:00+00:00,16,6,1,other,,,,,,,,,,,,,,,,,,,,,,NSW1,43.9129369815229,6123.771743440564
2025-09-14 17:00:00+00:00,17,6,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,53.78968777143602,8257.580377332357
2025-09-14 17:30:00+00:00,17,6,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,57.32876961901633,7007.930346464689
2025-09-14 18:00:00+00:00,18,6,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,54.51667337722311,7467.233533649387
2025-09-14 18:30:00+00:00,18,6,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,56.78805903875485,7758.363345204505
2025-09-14 19:00:00+00:00,19,6,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,62.48891303171996,7349.131367774934
2025-09-14 19:30:00+00:00,19,6,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,60.96140593589286,7380.581238350695
2025-09-14 20:00:00+00:00,20,6,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,48.423691501409174,7403.643760343444
2025-09-14 20:30:00+00:00,20,6,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,63.68984946900093,7723.7858584363585
2025-09-14 21:00:00+00:00,21,6,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,51.21616693325,8262.69585120689
2025-09-14 21:30:00+00:00,21,6,1,peak,,,,,,,,,,,,,,,,,,,,,,NSW1,53.88554331593332,7729.5547741602695
2025-09-14 22:00:00+00:00,22,6,1,shoulder,,,,,,,,,,,,,,,,,,,,,,NSW1,38.64435693502139,5724.017490187593
2025-09-14 22:30:00+00:00,22,6,1,shoulder,,,,,,,,,,,,,,,,,,,,,,NSW1,37.261340280682234,5403.722711943843
2025-09-14 23:00:00+00:00,23,6,1,shoulder,,,,,,,,,,,,,,,,,,,,,,NSW1,44.03943240691856,5992.83378970864
2025-09-14 23:30:00+00:00,23,6,1,shoulder,,,,,,,,,,,,,,,,,,,,,,NSW1,38.350597324626285,6159.40387846332
2025-09-15 00:00:00+00:00,0,0,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,49.01698992107913,7452.5391794403595
2025-09-15 00:30:00+00:00,0,0,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,49.70433249463827,6924.671791819403
2025-09-15 01:00:00+00:00,1,0,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,57.13850965888456,4067.29107326621
2025-09-15 01:30:00+00:00,1,0,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,53.12322973884929,4266.546842930928
2025-09-15 02:00:00+00:00,2,0,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,53.46275037413663,4434.527570826007
2025-09-15 02:30:00+00:00,2,0,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,53.63777201682988,4396.662340324236
2025-09-15 03:00:00+00:00,3,0,0,other,,,,,,,,,,,,,,,,,,,,,,NSW1,52.027788467354895,4076.5553698200297
